zone_id,zone_name,receiver_count,case_key,season,rear_bearing_true_deg,scenario,metric,mean,median,p10,p90,min,max
1,ZONE_1,2406,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,3.1424044056525355,3.5625,0.0,5.3125,0.0,5.75
1,ZONE_1,2406,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,3.1521197007481296,3.5,0.0,5.25,0.0,6.25
1,ZONE_1,2406,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,2.2977763923524517,2.5499999999999994,0.0,3.9999999999999996,0.0,4.449999999999999
1,ZONE_1,2406,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,2.3007065669160434,2.5,0.0,4.0,0.0,5.5
1,ZONE_1,2406,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,1.743988985868662,1.8000000000000005,0.0,3.1625000000000005,0.0,3.5250000000000004
1,ZONE_1,2406,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,1.748233582709892,1.75,0.0,3.25,0.0,4.5
2,ZONE_2,288,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,5.101128472222222,5.0625,4.8125,5.625,4.5625,5.625
2,ZONE_2,288,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,5.115451388888889,5.25,4.5,5.75,3.75,6.25
2,ZONE_2,288,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,3.701388888888888,3.649999999999999,3.3999999999999986,4.249999999999999,3.149999999999999,4.249999999999999
2,ZONE_2,288,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,3.671875,3.75,2.75,4.5,1.75,5.5
2,ZONE_2,288,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,2.5149305555555563,2.4125000000000005,2.1625000000000005,3.1625000000000005,1.9125000000000005,3.1625000000000005
2,ZONE_2,288,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,2.4921875,2.5,1.75,3.25,0.75,4.25
3,ZONE_3,388,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,1.6185567010309279,1.75,0.0,3.1875,0.0,4.0625
3,ZONE_3,388,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,1.6179123711340206,1.75,0.0,3.25,0.0,4.25
3,ZONE_3,388,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,1.3731958762886596,1.65,0.0,2.55,0.0,3.25
3,ZONE_3,388,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,1.3472938144329898,1.5,0.0,2.5,0.0,3.75
3,ZONE_3,388,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,1.2487113402061856,1.5875,0.0,2.2875,0.0,2.7375
3,ZONE_3,388,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,1.2416237113402062,1.5,0.0,2.25,0.0,3.0
4,ZONE_4,632,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,0.01216376582278481,0.0,0.0,0.0,0.0,0.75
4,ZONE_4,632,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,0.010680379746835443,0.0,0.0,0.0,0.0,1.0
4,ZONE_4,632,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,0.009731012658227848,0.0,0.0,0.0,0.0,0.6
4,ZONE_4,632,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,0.008306962025316455,0.0,0.0,0.0,0.0,1.0
4,ZONE_4,632,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,0.0,0.0,0.0,0.0,0.0,0.0
4,ZONE_4,632,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,0.0,0.0,0.0,0.0,0.0,0.0
5,ZONE_5,56,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,1.7276785714285714,1.75,1.25,2.0,1.0,2.25
5,ZONE_5,56,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,1.7276785714285714,1.75,1.25,2.0,1.0,2.25
5,ZONE_5,56,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,1.5026785714285713,1.55,1.0499999999999998,1.9,0.7,2.05
5,ZONE_5,56,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,1.5,1.5,1.125,2.0,0.75,2.25
5,ZONE_5,56,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,1.4035714285714285,1.475,0.9624999999999999,1.725,0.5875,1.8375000000000001
5,ZONE_5,56,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,1.4017857142857142,1.5,1.0,1.75,0.5,2.25
6,ZONE_6,1025,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,5.248475609756097,5.375,4.6875,5.6875,3.0625,5.75
6,ZONE_6,1025,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,5.2526829268292685,5.25,4.5,5.75,2.0,6.25
6,ZONE_6,1025,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,3.98580487804878,4.1,3.399999999999999,4.3999999999999995,1.9499999999999995,4.449999999999999
6,ZONE_6,1025,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,3.9939024390243905,4.0,3.25,4.75,1.25,5.75
6,ZONE_6,1025,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,3.0504512195121958,3.1875,2.1625000000000005,3.5250000000000004,1.0125000000000002,3.5250000000000004
6,ZONE_6,1025,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,3.048780487804878,3.0,2.0,4.0,0.25,5.0
7,ZONE_7,425,WINTER_B330,WINTER,330.0,baseline,expected_open_sky_weighted_hours,2.114705882352941,2.5,0.0,4.0625,0.0,4.3125
7,ZONE_7,425,WINTER_B330,WINTER,330.0,baseline,deterministic_dappled_pattern_hours,2.113529411764706,2.5,0.0,4.0,0.0,4.5
7,ZONE_7,425,WINTER_B330,WINTER,330.0,likely,expected_open_sky_weighted_hours,1.7902352941176471,2.3,0.0,3.3499999999999996,0.0,3.5
7,ZONE_7,425,WINTER_B330,WINTER,330.0,likely,deterministic_dappled_pattern_hours,1.7929411764705883,2.25,0.0,3.5,0.0,4.0
7,ZONE_7,425,WINTER_B330,WINTER,330.0,conservative,expected_open_sky_weighted_hours,1.490470588235294,1.95,0.0,2.7375,0.0,2.8499999999999996
7,ZONE_7,425,WINTER_B330,WINTER,330.0,conservative,deterministic_dappled_pattern_hours,1.4923529411764707,1.75,0.0,2.75,0.0,4.0
1,ZONE_1,2406,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,3.14214463840399,3.625,0.0,5.375,0.0,5.5625
1,ZONE_1,2406,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,3.1396508728179553,3.75,0.0,5.25,0.0,6.0
1,ZONE_1,2406,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,2.337094763092269,2.5999999999999996,0.0,4.1,0.0,4.3999999999999995
1,ZONE_1,2406,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,2.3429966749792186,2.625,0.0,4.25,0.0,5.5
1,ZONE_1,2406,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,1.8595750207813802,1.9625000000000004,0.0,3.4125000000000005,0.0,3.6625000000000005
1,ZONE_1,2406,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,1.8572319201995013,2.0,0.0,3.5,0.0,5.0
2,ZONE_2,288,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,4.851996527777778,4.8125,4.5,5.375,4.3125,5.375
2,ZONE_2,288,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,4.857638888888889,4.75,4.25,5.5,3.25,6.0
2,ZONE_2,288,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,3.4116319444444434,3.349999999999999,2.849999999999999,4.1,2.849999999999999,4.1
2,ZONE_2,288,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,3.392361111111111,3.25,2.5,4.25,1.5,5.0
2,ZONE_2,288,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,2.474131944444445,2.4125000000000005,1.9125000000000005,3.1625000000000005,1.9125000000000005,3.1625000000000005
2,ZONE_2,288,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,2.4921875,2.5,1.75,3.25,0.75,4.25
3,ZONE_3,388,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,1.9085051546391754,2.25,0.0,3.5,0.0,4.25
3,ZONE_3,388,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,1.9091494845360826,2.25,0.0,3.5,0.0,4.5
3,ZONE_3,388,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,1.630798969072165,1.95,0.0,2.9,0.0,3.5
3,ZONE_3,388,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,1.646262886597938,2.0,0.0,3.0,0.0,4.0
3,ZONE_3,388,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,1.484375,1.8625,0.0,2.5375,0.0,2.9875
3,ZONE_3,388,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,1.4858247422680413,1.75,0.0,2.75,0.0,3.5
4,ZONE_4,632,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,0.0,0.0,0.0,0.0,0.0,0.0
4,ZONE_4,632,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,0.0,0.0,0.0,0.0,0.0,0.0
4,ZONE_4,632,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,0.0,0.0,0.0,0.0,0.0,0.0
4,ZONE_4,632,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,0.0,0.0,0.0,0.0,0.0,0.0
4,ZONE_4,632,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,0.0,0.0,0.0,0.0,0.0,0.0
4,ZONE_4,632,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,0.0,0.0,0.0,0.0,0.0,0.0
5,ZONE_5,56,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,2.236607142857143,2.25,1.75,2.5,1.5,2.75
5,ZONE_5,56,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,2.236607142857143,2.25,1.75,2.5,1.5,2.75
5,ZONE_5,56,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,1.936607142857143,1.95,1.45,2.3,1.1,2.45
5,ZONE_5,56,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,1.9821428571428572,2.0,1.5,2.5,1.0,2.75
5,ZONE_5,56,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,1.7995535714285713,1.8375,1.3375,2.0875,0.95,2.1999999999999997
5,ZONE_5,56,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,1.8214285714285714,1.75,1.5,2.25,1.0,2.5
6,ZONE_6,1025,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,5.147012195121952,5.25,4.5625,5.5,3.1875,5.5625
6,ZONE_6,1025,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,5.15,5.25,4.5,5.75,3.0,6.0
6,ZONE_6,1025,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,3.9241463414634143,4.1,3.099999999999999,4.299999999999999,1.9499999999999995,4.3999999999999995
6,ZONE_6,1025,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,3.9046341463414636,4.0,3.0,4.75,1.5,5.5
6,ZONE_6,1025,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,3.133317073170732,3.4125000000000005,2.1625000000000005,3.6625000000000005,1.2375000000000003,3.6625000000000005
6,ZONE_6,1025,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,3.1239024390243904,3.25,2.1000000000000014,4.0,0.5,5.25
7,ZONE_7,425,WINTER_B335,WINTER,335.0,baseline,expected_open_sky_weighted_hours,2.3858823529411763,3.0,0.0,4.3125,0.0,4.5
7,ZONE_7,425,WINTER_B335,WINTER,335.0,baseline,deterministic_dappled_pattern_hours,2.3758823529411766,3.0,0.0,4.25,0.0,4.75
7,ZONE_7,425,WINTER_B335,WINTER,335.0,likely,expected_open_sky_weighted_hours,2.0432941176470587,2.6,0.0,3.5999999999999996,0.0,3.75
7,ZONE_7,425,WINTER_B335,WINTER,335.0,likely,deterministic_dappled_pattern_hours,2.032941176470588,2.5,0.0,3.75,0.0,4.5
7,ZONE_7,425,WINTER_B335,WINTER,335.0,conservative,expected_open_sky_weighted_hours,1.7180294117647057,2.3124999999999996,0.0,2.9875,0.0,3.0999999999999996
7,ZONE_7,425,WINTER_B335,WINTER,335.0,conservative,deterministic_dappled_pattern_hours,1.7123529411764706,2.25,0.0,3.25,0.0,4.0
1,ZONE_1,2406,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,6.557538445552785,7.0,4.5,7.75,2.0,8.0
1,ZONE_1,2406,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,6.557252701579385,7.0,4.5,7.75,2.0,8.0
1,ZONE_1,2406,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,6.556338320864505,7.0,4.5,7.75,2.0,8.0
1,ZONE_1,2406,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,6.556109725685785,7.0,4.5,7.75,2.0,8.0
1,ZONE_1,2406,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,5.835406275976725,6.175,3.975,6.925000000000001,1.3125,7.175
1,ZONE_1,2406,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,5.842684954280965,6.25,4.0,7.0,1.0,8.0
2,ZONE_2,288,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,6.852430555555555,7.0,6.0,7.5,5.5,7.75
2,ZONE_2,288,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,6.852430555555555,7.0,6.0,7.5,5.5,7.75
2,ZONE_2,288,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,6.852430555555555,7.0,6.0,7.5,5.5,7.75
2,ZONE_2,288,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,6.852430555555555,7.0,6.0,7.5,5.5,7.75
2,ZONE_2,288,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,6.027430555555554,6.174999999999999,5.174999999999999,6.674999999999999,4.674999999999999,6.924999999999999
2,ZONE_2,288,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,6.040798611111111,6.0,5.25,6.75,4.5,7.75
3,ZONE_3,388,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,4.011920103092783,4.09375,2.25,5.6875,0.5,6.5
3,ZONE_3,388,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,4.010309278350515,4.0,2.25,5.75,0.5,6.5
3,ZONE_3,388,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,3.9832474226804124,4.075,2.25,5.65,0.5,6.5
3,ZONE_3,388,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,3.9768041237113403,4.0,2.25,5.75,0.5,6.5
3,ZONE_3,388,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,3.928350515463918,4.05625,2.25,5.6125,0.5,5.95
3,ZONE_3,388,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,3.9233247422680413,4.0,2.25,5.5,0.5,6.25
4,ZONE_4,632,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,2.0723892405063293,2.0,0.0,4.75,0.0,6.25
4,ZONE_4,632,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,2.0723892405063293,2.0,0.0,4.75,0.0,6.25
4,ZONE_4,632,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,2.0723892405063293,2.0,0.0,4.75,0.0,6.25
4,ZONE_4,632,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,2.0723892405063293,2.0,0.0,4.75,0.0,6.25
4,ZONE_4,632,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,1.7160205696202528,1.6,0.0,3.924999999999999,0.0,5.424999999999999
4,ZONE_4,632,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,1.7029272151898733,1.5,0.0,4.0,0.0,5.75
5,ZONE_5,56,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,4.239955357142857,4.25,3.9375,4.4375,3.75,4.6875
5,ZONE_5,56,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,4.258928571428571,4.25,4.0,4.5,3.75,4.75
5,ZONE_5,56,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,4.185714285714286,4.25,3.9,4.4,3.75,4.550000000000001
5,ZONE_5,56,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,4.205357142857143,4.25,4.0,4.5,3.75,4.75
5,ZONE_5,56,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,4.118080357142857,4.1125,3.8625,4.3625,3.75,4.3625
5,ZONE_5,56,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,4.129464285714286,4.25,3.875,4.25,3.75,4.5
6,ZONE_6,1025,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,6.259756097560976,6.75,4.0,7.5,2.75,8.25
6,ZONE_6,1025,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,6.259756097560976,6.75,4.0,7.5,2.75,8.25
6,ZONE_6,1025,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,6.259756097560976,6.75,4.0,7.5,2.75,8.25
6,ZONE_6,1025,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,6.259756097560976,6.75,4.0,7.5,2.75,8.25
6,ZONE_6,1025,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,5.819085365853659,6.175,4.0,6.925000000000001,2.75,7.424999999999999
6,ZONE_6,1025,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,5.817073170731708,6.25,4.0,7.0,2.75,7.75
7,ZONE_7,425,SPRING_B325,SPRING,325.0,baseline,expected_open_sky_weighted_hours,3.8448529411764705,4.5,0.0,6.4375,0.0,6.75
7,ZONE_7,425,SPRING_B325,SPRING,325.0,baseline,deterministic_dappled_pattern_hours,3.843529411764706,4.5,0.0,6.5,0.0,6.75
7,ZONE_7,425,SPRING_B325,SPRING,325.0,likely,expected_open_sky_weighted_hours,3.817294117647059,4.5,0.0,6.4,0.0,6.75
7,ZONE_7,425,SPRING_B325,SPRING,325.0,likely,deterministic_dappled_pattern_hours,3.8105882352941176,4.5,0.0,6.5,0.0,6.75
7,ZONE_7,425,SPRING_B325,SPRING,325.0,conservative,expected_open_sky_weighted_hours,3.6944999999999997,4.5,0.0,5.95,0.0,6.75
7,ZONE_7,425,SPRING_B325,SPRING,325.0,conservative,deterministic_dappled_pattern_hours,3.686470588235294,4.5,0.0,6.0,0.0,6.75
1,ZONE_1,2406,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,6.499792186201164,6.90625,4.625,7.75,1.75,7.75
1,ZONE_1,2406,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,6.500207813798836,7.0,4.5,7.75,1.75,7.75
1,ZONE_1,2406,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,6.48262676641729,6.8500000000000005,4.550000000000001,7.75,1.75,7.75
1,ZONE_1,2406,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,6.484621778886118,6.875,4.5,7.75,1.75,7.75
1,ZONE_1,2406,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,5.539978179551122,5.8999999999999995,4.0,6.65,0.7875000000000001,6.65
1,ZONE_1,2406,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,5.537926018287615,5.75,4.0,6.75,0.25,7.75
2,ZONE_2,288,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,6.627604166666667,6.5,6.0,7.25,5.25,7.5
2,ZONE_2,288,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,6.627604166666667,6.5,6.0,7.25,5.25,7.5
2,ZONE_2,288,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,6.627604166666667,6.5,6.0,7.25,5.25,7.5
2,ZONE_2,288,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,6.627604166666667,6.5,6.0,7.25,5.25,7.5
2,ZONE_2,288,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,5.527604166666666,5.3999999999999995,4.899999999999999,6.15,4.15,6.3999999999999995
2,ZONE_2,288,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,5.529513888888889,5.5,4.75,6.25,4.0,7.0
3,ZONE_3,388,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,4.15173969072165,4.1875,2.5,5.625,1.0,6.625
3,ZONE_3,388,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,4.150773195876289,4.25,2.5,5.75,1.0,6.75
3,ZONE_3,388,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,4.0387886597938145,4.15,2.5,5.450000000000001,1.0,6.550000000000001
3,ZONE_3,388,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,4.047680412371134,4.0,2.5,5.5,1.0,6.75
3,ZONE_3,388,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,3.8696842783505154,3.9749999999999996,2.5,5.225,1.0,5.7875
3,ZONE_3,388,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,3.8737113402061856,4.0,2.5,5.25,1.0,6.0
4,ZONE_4,632,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,1.901503164556962,1.75,0.0,4.5,0.0,6.5
4,ZONE_4,632,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,1.901503164556962,1.75,0.0,4.5,0.0,6.5
4,ZONE_4,632,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,1.901503164556962,1.75,0.0,4.5,0.0,6.5
4,ZONE_4,632,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,1.901503164556962,1.75,0.0,4.5,0.0,6.5
4,ZONE_4,632,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,1.443097310126582,1.3125000000000002,0.0,3.4,0.0,5.399999999999999
4,ZONE_4,632,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,1.432753164556962,1.25,0.0,3.5,0.0,5.75
5,ZONE_5,56,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,4.448660714285714,4.375,4.1875,4.625,4.125,4.625
5,ZONE_5,56,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,4.428571428571429,4.5,4.125,4.75,3.75,4.75
5,ZONE_5,56,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,4.170535714285714,4.2,3.9499999999999997,4.450000000000001,3.9499999999999997,4.450000000000001
5,ZONE_5,56,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,4.15625,4.25,3.75,4.5,3.75,4.5
5,ZONE_5,56,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,3.9709821428571423,3.9749999999999996,3.7249999999999996,4.225,3.7249999999999996,4.225
5,ZONE_5,56,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,3.9776785714285716,4.0,3.75,4.25,3.5,4.5
6,ZONE_6,1025,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,5.857378048780488,6.0,3.75,7.4375,2.75,7.75
6,ZONE_6,1025,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,5.855609756097561,6.0,3.75,7.5,2.75,7.75
6,ZONE_6,1025,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,5.843658536585366,6.0,3.75,7.4,2.75,7.75
6,ZONE_6,1025,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,5.8446341463414635,6.0,3.75,7.5,2.75,7.75
6,ZONE_6,1025,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,5.212329268292683,5.3999999999999995,3.5,6.4,2.75,6.65
6,ZONE_6,1025,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,5.213170731707317,5.5,3.5,6.5,2.75,7.5
7,ZONE_7,425,SPRING_B330,SPRING,330.0,baseline,expected_open_sky_weighted_hours,3.7908823529411766,4.625,0.0,6.125,0.0,6.625
7,ZONE_7,425,SPRING_B330,SPRING,330.0,baseline,deterministic_dappled_pattern_hours,3.800588235294118,4.5,0.0,6.25,0.0,6.75
7,ZONE_7,425,SPRING_B330,SPRING,330.0,likely,expected_open_sky_weighted_hours,3.691882352941177,4.450000000000001,0.0,6.050000000000001,0.0,6.550000000000001
7,ZONE_7,425,SPRING_B330,SPRING,330.0,likely,deterministic_dappled_pattern_hours,3.703529411764706,4.25,0.0,6.25,0.0,6.75
7,ZONE_7,425,SPRING_B330,SPRING,330.0,conservative,expected_open_sky_weighted_hours,3.4657647058823526,4.225,0.0,5.5625,0.0,6.0
7,ZONE_7,425,SPRING_B330,SPRING,330.0,conservative,deterministic_dappled_pattern_hours,3.473529411764706,4.25,0.0,5.5,0.0,6.5
1,ZONE_1,2406,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,6.40344451371571,6.75,4.75,7.5,1.5,7.6875
1,ZONE_1,2406,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,6.406275976724855,6.75,4.75,7.5,1.5,7.75
1,ZONE_1,2406,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,6.223233582709892,6.55,4.700000000000001,7.3,1.4,7.45
1,ZONE_1,2406,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,6.22568578553616,6.5,4.75,7.25,1.25,7.75
1,ZONE_1,2406,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,5.330434330839568,5.6499999999999995,4.1625,6.2625,0.675,6.375
1,ZONE_1,2406,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,5.323877805486284,5.5,4.0,6.5,0.5,7.25
2,ZONE_2,288,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,6.397569444444445,6.25,5.75,7.0,5.5,7.25
2,ZONE_2,288,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,6.397569444444445,6.25,5.75,7.0,5.5,7.25
2,ZONE_2,288,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,6.197569444444444,6.05,5.55,6.8,5.3,7.05
2,ZONE_2,288,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,6.188368055555555,6.25,5.5,7.0,5.25,7.25
